customer_id,customer_age,customer_gender,customer_segment,registration_date
CUST00636,30,Female,Mass,2022-05-22
CUST00637,40,Female,Mass,2021-06-09
CUST00638,42,Male,Premium,2023-01-14
CUST00639,52,Female,Mass,2024-10-16
CUST00640,58,Female,Premium,2023-03-24
CUST00641,47,Male,Mass,2025-04-29
CUST00642,34,Female,Premium,2024-08-13
CUST00643,66,Female,Mass,2024-10-07
CUST00644,37,Male,Mass,2021-06-29
CUST00645,65,Male,Premium,2025-02-04
CUST00646,42,Male,Premium,2024-11-19
CUST00647,39,Male,Mass,2025-06-25
CUST00648,30,Male,Mass,2025-07-09
CUST00649,36,Female,Mass,2021-08-01
CUST00650,66,Female,Mass,2022-06-14
CUST00651,53,Male,Premium,2024-11-19
CUST00652,29,Female,Mass,2021-01-27
CUST00653,58,Male,Premium,2023-07-28
CUST00654,36,Male,Mass,2023-05-20
CUST00655,29,Female,Business,2025-01-12
CUST00656,26,Female,Mass,2022-03-14
CUST00657,24,Female,Mass,2021-10-12
CUST00658,45,Female,Mass,2022-10-23
CUST00659,31,Female,Premium,2025-12-26
CUST00660,48,Female,Mass,2022-10-11
CUST00661,69,Male,Mass,2021-07-08
CUST00662,36,Female,Premium,2025-09-22
CUST00663,64,Other,Premium,2024-05-07
CUST00664,33,Female,Premium,2024-01-31
CUST00665,70,Male,Mass,2022-04-24
CUST00666,22,Female,Mass,2022-08-26
CUST00667,52,Female,Premium,2023-10-12
CUST00668,29,Male,Mass,2024-06-01
CUST00669,42,Female,Mass,2022-06-01
CUST00670,69,Male,Mass,2025-03-31
CUST00671,38,Male,Business,2025-01-04
CUST00672,53,Female,Mass,2025-03-21
CUST00673,70,Male,Premium,2023-07-05
CUST00674,40,Male,Mass,2021-08-18
CUST00675,33,Female,Premium,2023-05-19
CUST00676,56,Female,Mass,2024-02-12
CUST00677,62,Male,Mass,2025-03-20
CUST00678,70,Female,Mass,2024-04-22
CUST00679,59,Female,Premium,2025-10-15
CUST00680,56,Female,Mass,2023-01-29
CUST00681,31,Female,Premium,2021-02-03
CUST00682,48,Female,Mass,2021-10-23
CUST00683,22,Male,Mass,2022-03-29
CUST00684,52,Male,Mass,2025-09-28
CUST00685,40,Female,Mass,2025-03-09
CUST00686,46,Female,Premium,2024-11-30
CUST00687,60,Male,Mass,2024-02-25
CUST00688,28,Female,Business,2021-05-22
CUST00689,35,Female,Business,2022-10-10
CUST00690,64,Male,Mass,2021-05-08
CUST00691,29,Male,Mass,2023-04-15
CUST00692,26,Male,Mass,2025-09-06
CUST00693,27,Female,Business,2023-07-14
CUST00694,61,Male,Mass,2022-12-31
CUST00695,34,Male,Mass,2025-07-08
CUST00696,55,Female,Premium,2024-10-05
CUST00697,24,Female,Mass,2025-03-28
CUST00698,63,Male,Mass,2022-04-08
CUST00699,30,Male,Mass,2024-06-21
CUST00700,57,Female,Mass,2022-07-18
CUST00701,59,Female,Mass,2024-04-24
CUST00702,26,Female,Mass,2024-06-10
CUST00703,67,Female,Premium,2022-05-29
CUST00704,44,Male,Mass,2021-01-01
CUST00705,19,Male,Premium,2024-06-16
CUST00706,22,Male,Mass,2023-12-15
CUST00707,46,Male,Mass,2025-02-27
CUST00708,54,Female,Mass,2025-10-22
CUST00709,55,Male,Mass,2025-06-28
CUST00710,36,Male,Mass,2024-12-12
CUST00711,25,Other,Mass,2025-01-11
CUST00712,65,Male,Mass,2021-12-04
CUST00713,62,Male,Mass,2023-06-27
CUST00714,18,Male,Mass,2023-03-29
CUST00715,39,Female,Mass,2024-07-24
CUST00716,69,Female,Mass,2023-10-31
CUST00717,34,Male,Mass,2024-09-26
CUST00718,24,Female,Mass,2024-02-02
CUST00719,42,Female,Mass,2021-12-11
CUST00720,62,Female,Premium,2024-10-25
CUST00721,21,Female,Mass,2023-09-04
CUST00722,53,Female,Mass,2023-06-02
CUST00723,23,Female,Mass,2021-07-17
CUST00724,48,Male,Business,2023-11-04
CUST00725,36,Male,Mass,2025-08-31
CUST00726,61,Male,Premium,2023-05-22
CUST00727,56,Female,Premium,2024-09-23
CUST00728,44,Female,Mass,2022-06-26
CUST00729,27,Female,Mass,2022-04-02
CUST00730,43,Male,Mass,2025-03-30
CUST00731,36,Female,Mass,2023-01-20
CUST00732,56,Female,Mass,2024-12-30
CUST00733,20,Female,Premium,2022-01-01
CUST00734,62,Female,Mass,2022-02-05
CUST00735,30,Female,Mass,2022-07-28
CUST00736,67,Female,Premium,2022-04-27
CUST00737,45,Female,Premium,2021-04-20
CUST00738,37,Female,Business,2023-10-16
CUST00739,45,Male,Mass,2022-02-10
CUST00740,25,Male,Mass,2021-11-05
CUST00741,58,Female,Mass,2021-06-09
CUST00742,56,Male,Premium,2023-04-24
CUST00743,18,Female,Mass,2021-02-24
CUST00744,20,Male,Premium,2023-01-31
CUST00745,30,Female,Mass,2021-09-13
CUST00746,45,Male,Premium,2022-06-18
CUST00747,66,Male,Premium,2022-02-26
CUST00748,42,Female,Premium,2023-08-04
CUST00749,50,Male,Mass,2025-06-27
CUST00750,55,Male,Mass,2023-08-20
CUST00751,70,Male,Mass,2023-03-24
CUST00752,23,Female,Mass,2023-06-06
CUST00753,61,Male,Mass,2021-09-21
CUST00754,62,Female,Premium,2023-01-18
CUST00755,49,Female,Mass,2023-04-13
CUST00756,62,Female,Premium,2021-08-21
CUST00757,64,Female,Mass,2022-11-11
CUST00758,38,Female,Mass,2021-08-21
CUST00759,33,Male,Mass,2025-03-21
CUST00760,38,Female,Premium,2023-12-05
CUST00761,28,Male,Mass,2022-07-12
CUST00762,54,Female,Premium,2025-08-27
CUST00763,53,Male,Mass,2023-07-02
CUST00764,52,Female,Business,2022-11-12
CUST00765,36,Male,Mass,2024-12-30
CUST00766,37,Male,Mass,2021-12-01
CUST00767,35,Female,Premium,2022-02-08
CUST00768,64,Female,Premium,2024-04-02
CUST00769,58,Male,Mass,2021-09-13
CUST00770,66,Female,Premium,2023-12-26
CUST00771,31,Female,Mass,2023-10-17
CUST00772,32,Other,Premium,2023-07-30
CUST00773,48,Female,Mass,2023-02-11
CUST00774,18,Male,Mass,2023-08-04
CUST00775,70,Male,Mass,2024-01-17
CUST00776,20,Female,Premium,2024-06-17
CUST00777,33,Female,Business,2021-11-07
CUST00778,40,Male,Mass,2025-05-14
CUST00779,28,Male,Premium,2022-11-13
CUST00780,29,Female,Mass,2024-07-05
CUST00781,27,Male,Premium,2025-05-01
CUST00782,49,Male,Mass,2025-03-18
CUST00783,33,Male,Mass,2024-12-28
CUST00784,25,Male,Mass,2021-05-09
CUST00785,55,Male,Mass,2023-02-20
CUST00786,29,Female,Mass,2021-11-22
CUST00787,41,Male,Premium,2023-03-01
CUST00788,45,Male,Mass,2021-01-17
CUST00789,70,Male,Business,2022-11-30
CUST00790,25,Male,Premium,2023-10-06
CUST00791,45,Male,Mass,2021-12-08
CUST00792,53,Male,Mass,2023-09-30
CUST00793,43,Female,Mass,2023-04-18
CUST00794,25,Male,Business,2022-09-20
CUST00795,67,Male,Business,2023-02-10
CUST00796,45,Male,Premium,2023-05-28
CUST00797,45,Female,Mass,2024-06-26
CUST00798,54,Female,Premium,2022-12-11
CUST00799,58,Male,Mass,2023-04-29
CUST00800,53,Female,Mass,2023-01-09
CUST00801,44,Male,Mass,2021-06-26
CUST00802,34,Female,Premium,2025-11-14
CUST00803,26,Male,Business,2023-08-04
CUST00804,50,Female,Mass,2021-12-23
CUST00805,70,Female,Premium,2022-05-10
CUST00806,37,Male,Premium,2021-02-04
CUST00807,30,Female,Mass,2024-12-01
CUST00808,45,Female,Mass,2025-07-29
CUST00809,65,Male,Mass,2023-03-29
CUST00810,46,Male,Mass,2021-01-10
CUST00811,30,Male,Mass,2023-09-13
CUST00812,63,Female,Mass,2025-09-15
CUST00813,52,Female,Premium,2025-10-04
CUST00814,23,Male,Mass,2022-06-15
CUST00815,35,Female,Mass,2025-04-08
CUST00816,68,Female,Mass,2021-04-05
CUST00817,22,Female,Mass,2022-07-30
CUST00818,64,Female,Business,2022-03-26
CUST00819,42,Female,Mass,2024-05-28
CUST00820,19,Male,Mass,2023-10-15
CUST00821,27,Male,Premium,2021-04-06
CUST00822,47,Female,Mass,2023-05-15
CUST00823,67,Male,Premium,2025-12-06
CUST00824,62,Female,Mass,2024-11-05
CUST00825,22,Male,Mass,2022-10-31
CUST00826,50,Male,Premium,2021-07-26
CUST00827,18,Female,Mass,2025-12-15
CUST00828,35,Female,Mass,2023-04-30
CUST00829,49,Male,Mass,2021-09-03
CUST00830,64,Female,Mass,2025-10-01
CUST00831,66,Female,Premium,2025-12-26
CUST00832,28,Female,Premium,2025-03-14
CUST00833,38,Male,Mass,2023-06-03
CUST00834,43,Female,Mass,2021-03-24
CUST00835,42,Female,Premium,2021-11-13
CUST00836,39,Male,Premium,2022-10-07
CUST00837,44,Female,Mass,2024-02-03
CUST00838,66,Female,Premium,2022-01-05
CUST00839,30,Female,Mass,2023-01-19
CUST00840,50,Female,Premium,2025-05-24
CUST00841,51,Male,Business,2025-09-16
CUST00842,58,Male,Mass,2022-09-22
CUST00843,52,Female,Mass,2021-06-29
CUST00844,18,Female,Mass,2025-12-12
CUST00845,38,Female,Mass,2022-08-25
CUST00846,65,Female,Mass,2022-08-23
CUST00847,23,Male,Premium,2024-01-12
CUST00848,45,Male,Mass,2025-04-05
CUST00849,34,Male,Mass,2025-07-01
CUST00850,22,Male,Mass,2023-04-21
CUST00851,48,Female,Mass,2025-03-05
CUST00852,22,Male,Mass,2021-12-14
CUST00853,55,Female,Mass,2024-07-19
CUST00854,20,Male,Mass,2021-11-27
CUST00855,70,Female,Business,2022-09-02
CUST00856,40,Female,Mass,2023-01-14
CUST00857,54,Male,Business,2022-07-23
CUST00858,70,Male,Mass,2025-08-12
CUST00859,54,Male,Premium,2022-01-24
CUST00860,27,Female,Mass,2023-08-29
CUST00861,27,Male,Premium,2023-01-17
CUST00862,36,Female,Mass,2021-05-17
CUST00863,34,Female,Business,2025-12-08
CUST00864,38,Female,Mass,2025-10-31
CUST00865,31,Male,Premium,2024-10-16
CUST00866,26,Female,Premium,2021-10-09
CUST00867,63,Male,Premium,2024-05-10
CUST00868,18,Male,Mass,2023-10-16
CUST00869,68,Female,Mass,2023-01-14
CUST00870,62,Female,Premium,2022-06-15
CUST00871,30,Male,Mass,2021-01-16
CUST00872,21,Male,Mass,2023-10-02
CUST00873,18,Male,Mass,2022-07-22
CUST00874,66,Female,Mass,2024-02-12
CUST00875,57,Male,Premium,2023-12-28
CUST00876,49,Female,Mass,2025-06-02
CUST00877,51,Female,Mass,2021-01-30
CUST00878,45,Female,Mass,2025-03-23
CUST00879,48,Male,Mass,2022-10-26
CUST00880,25,Female,Premium,2023-09-26
CUST00881,56,Female,Mass,2023-05-25
CUST00882,43,Female,Mass,2021-01-22
CUST00883,51,Male,Mass,2024-12-25
CUST00884,20,Male,Business,2023-11-20
CUST00885,67,Male,Mass,2023-08-14
CUST00886,29,Female,Mass,2025-08-30
CUST00887,18,Female,Mass,2022-10-22
CUST00888,61,Female,Mass,2024-12-04
CUST00889,22,Male,Mass,2023-12-09
CUST00890,47,Male,Premium,2021-11-21
CUST00891,47,Male,Mass,2025-02-20
CUST00892,34,Male,Mass,2024-08-14
CUST00893,65,Male,Mass,2025-12-03
CUST00894,64,Female,Premium,2021-06-30
CUST00895,40,Female,Mass,2025-12-31
CUST00896,32,Female,Mass,2021-05-02
CUST00897,54,Male,Mass,2021-05-04
CUST00898,38,Male,Mass,2025-01-16
CUST00899,31,Male,Premium,2021-09-23
CUST00900,19,Female,Mass,2021-01-28
CUST00901,28,Male,Mass,2024-07-06
CUST00902,68,Female,Mass,2021-03-18
CUST00903,56,Male,Mass,2022-03-08
CUST00904,55,Female,Mass,2023-05-29
CUST00905,51,Female,Premium,2025-09-26
CUST00906,55,Male,Mass,2023-06-13
CUST00907,67,Female,Mass,2023-11-25
CUST00908,51,Male,Mass,2022-03-12
CUST00909,35,Female,Premium,2024-02-12
CUST00910,47,Male,Mass,2023-12-22
CUST00911,32,Male,Business,2021-02-21
CUST00912,44,Female,Mass,2021-04-26
CUST00913,68,Female,Mass,2021-02-16
CUST00914,51,Male,Mass,2022-03-14
CUST00915,69,Female,Mass,2024-12-06
CUST00916,55,Male,Mass,2021-04-11
CUST00917,50,Male,Mass,2024-07-26
CUST00918,41,Female,Mass,2021-04-17
CUST00919,32,Male,Mass,2023-09-10
CUST00920,47,Male,Mass,2023-11-25
CUST00921,59,Female,Mass,2023-09-28
CUST00922,68,Male,Premium,2021-12-25
CUST00923,34,Female,Mass,2023-06-06
CUST00924,22,Male,Premium,2023-03-11
CUST00925,46,Male,Mass,2023-10-23
CUST00926,21,Male,Mass,2025-11-10
CUST00927,27,Female,Business,2025-02-24
CUST00928,34,Female,Mass,2024-07-19
CUST00929,27,Male,Mass,2024-03-13
CUST00930,34,Male,Mass,2022-03-11
CUST00931,37,Female,Mass,2025-01-14
CUST00932,41,Male,Premium,2022-08-27
CUST00933,22,Female,Premium,2025-10-23
CUST00934,51,Male,Mass,2022-07-20
CUST00935,23,Female,Mass,2023-07-05
CUST00936,70,Male,Premium,2021-08-16
CUST00937,19,Female,Mass,2022-06-29
CUST00938,30,Female,Mass,2024-05-22
CUST00939,60,Male,Mass,2022-10-10
CUST00940,60,Male,Mass,2021-09-05
CUST00941,65,Female,Premium,2024-12-02
CUST00942,28,Female,Mass,2023-12-13
CUST00943,68,Male,Mass,2025-05-19
CUST00944,64,Male,Mass,2021-11-10
CUST00945,40,Female,Premium,2024-10-29
CUST00946,33,Male,Mass,2021-02-06
CUST00947,48,Female,Premium,2022-12-25
CUST00948,28,Male,Premium,2025-03-28
CUST00949,33,Female,Mass,2023-09-07
CUST00950,25,Female,Mass,2021-03-25
CUST00951,21,Other,Mass,2023-06-19
CUST00952,57,Male,Premium,2024-01-23
CUST00953,21,Female,Premium,2024-12-09
CUST00954,42,Male,Mass,2024-09-27
CUST00955,20,Female,Mass,2022-12-20
CUST00956,49,Female,Mass,2022-07-04
CUST00957,20,Male,Premium,2024-12-15
CUST00958,44,Female,Mass,2024-10-03
CUST00959,46,Male,Premium,2022-12-16
CUST00960,49,Female,Mass,2025-12-11
CUST00961,67,Female,Mass,2022-08-10
CUST00962,68,Female,Mass,2024-02-26
CUST00963,36,Male,Mass,2021-06-01
CUST00964,38,Male,Mass,2025-03-26
CUST00965,22,Female,Mass,2023-11-28
CUST00966,35,Male,Business,2024-12-21
CUST00967,45,Male,Mass,2024-02-03
CUST00968,59,Male,Mass,2021-06-14
CUST00969,39,Male,Mass,2023-07-27
CUST00970,38,Female,Mass,2025-04-17
CUST00971,23,Male,Mass,2021-07-31
CUST00972,18,Female,Business,2022-06-10
CUST00973,22,Male,Mass,2023-01-12
CUST00974,58,Male,Mass,2021-05-12
CUST00975,29,Male,Mass,2024-03-21
CUST00976,43,Male,Mass,2021-04-06
CUST00977,63,Male,Mass,2025-03-07
CUST00978,51,Female,Premium,2023-10-10
CUST00979,66,Male,Mass,2022-06-06
CUST00980,31,Male,Mass,2022-01-09
CUST00981,43,Male,Business,2023-11-06
CUST00982,62,Male,Mass,2025-08-30
CUST00983,44,Female,Mass,2022-08-31
CUST00984,26,Female,Mass,2021-01-18
CUST00985,43,Male,Mass,2024-12-03
CUST00986,64,Male,Mass,2023-10-28
CUST00987,39,Female,Premium,2025-09-16
CUST00988,64,Male,Premium,2024-06-22
CUST00989,47,Female,Premium,2023-09-05
CUST00990,60,Male,Mass,2023-05-29
CUST00991,65,Female,Premium,2022-08-17
CUST00992,34,Female,Mass,2022-10-05
CUST00993,43,Female,Mass,2021-05-09
CUST00994,53,Male,Mass,2023-03-12
CUST00995,18,Male,Mass,2022-03-31
CUST00996,25,Male,Business,2025-05-29
CUST00997,66,Male,Mass,2023-05-26
CUST00998,52,Male,Premium,2022-07-25
CUST00999,69,Male,Mass,2024-01-01
CUST01000,32,Female,Mass,2023-10-11
CUST01001,64,Female,Mass,2024-03-29
CUST01002,39,Male,Mass,2024-01-16
CUST01003,31,Male,Premium,2022-02-05
CUST01004,43,Other,Mass,2022-04-07
CUST01005,45,Male,Business,2025-04-02
CUST01006,40,Female,Mass,2021-03-30
CUST01007,31,Male,Mass,2025-08-12
CUST01008,41,Male,Mass,2023-04-03
CUST01009,19,Male,Premium,2021-01-06
CUST01010,62,Male,Mass,2025-06-08
CUST01011,43,Female,Mass,2023-08-03
CUST01012,31,Female,Mass,2021-03-25
CUST01013,68,Male,Mass,2024-06-27
CUST01014,24,Female,Mass,2025-08-17
CUST01015,20,Male,Mass,2024-12-10
CUST01016,64,Other,Mass,2024-01-01
CUST01017,40,Other,Mass,2022-09-13
CUST01018,63,Male,Mass,2024-02-10
CUST01019,60,Male,Mass,2021-06-21
CUST01020,64,Male,Mass,2022-11-30
CUST01021,62,Female,Mass,2025-12-26
CUST01022,35,Female,Mass,2021-09-30
CUST01023,55,Female,Mass,2022-06-14
CUST01024,52,Female,Mass,2025-08-31
CUST01025,68,Male,Mass,2021-11-15
CUST01026,32,Male,Mass,2024-01-11
CUST01027,42,Female,Mass,2024-01-04
CUST01028,54,Male,Mass,2022-03-05
CUST01029,45,Female,Premium,2025-01-23
CUST01030,27,Male,Mass,2023-04-27
CUST01031,56,Male,Mass,2024-10-01
CUST01032,34,Male,Mass,2021-09-06
CUST01033,56,Female,Mass,2025-07-25
CUST01034,39,Male,Mass,2022-01-22
CUST01035,43,Female,Premium,2025-10-03
CUST01036,61,Female,Mass,2021-12-29
CUST01037,42,Female,Business,2024-08-12
CUST01038,34,Female,Mass,2021-03-09
CUST01039,30,Male,Premium,2022-03-14
CUST01040,37,Female,Premium,2023-10-13
CUST01041,42,Male,Mass,2025-04-05
CUST01042,21,Male,Mass,2025-12-12
CUST01043,27,Male,Mass,2025-06-17
CUST01044,20,Female,Premium,2024-03-02
CUST01045,58,Female,Mass,2024-08-11
CUST01046,62,Female,Mass,2021-10-23
CUST01047,35,Female,Mass,2022-10-09
CUST01048,64,Female,Mass,2021-02-02
CUST01049,53,Male,Business,2024-10-29
CUST01050,64,Female,Premium,2021-02-01
CUST01051,39,Male,Mass,2022-07-09
CUST01052,51,Other,Mass,2021-11-01
CUST01053,64,Female,Mass,2023-03-04
CUST01054,25,Female,Premium,2024-02-06
CUST01055,57,Female,Premium,2021-04-06
CUST01056,66,Male,Mass,2023-12-26
CUST01057,61,Female,Mass,2022-06-05
CUST01058,36,Male,Business,2021-08-18
CUST01059,59,Female,Mass,2023-01-03
CUST01060,58,Female,Mass,2021-12-24
CUST01061,54,Female,Mass,2022-02-06
CUST01062,23,Female,Mass,2023-03-01
CUST01063,69,Male,Mass,2021-04-09
CUST01064,43,Male,Business,2021-09-28
CUST01065,51,Female,Mass,2025-12-04
CUST01066,62,Male,Mass,2021-12-28
CUST01067,23,Male,Mass,2024-04-02
CUST01068,54,Female,Premium,2022-06-12
CUST01069,50,Female,Mass,2024-04-07
CUST01070,70,Female,Mass,2023-11-11
CUST01071,39,Male,Mass,2022-06-24
CUST01072,38,Female,Premium,2022-08-18
CUST01073,23,Male,Mass,2025-12-14
CUST01074,23,Female,Mass,2023-04-13
CUST01075,65,Male,Mass,2022-02-01
CUST01076,21,Female,Mass,2023-11-26
CUST01077,47,Female,Business,2022-05-10
CUST01078,28,Male,Mass,2021-11-10
CUST01079,47,Female,Mass,2022-05-05
CUST01080,48,Female,Mass,2024-07-23
CUST01081,41,Male,Mass,2021-08-21
CUST01082,26,Female,Mass,2025-06-28
CUST01083,20,Male,Premium,2024-12-30
CUST01084,68,Female,Mass,2023-10-27
CUST01085,48,Female,Mass,2025-04-08
CUST01086,57,Male,Business,2025-09-02
CUST01087,54,Female,Mass,2022-10-26
CUST01088,53,Male,Mass,2021-09-01
CUST01089,41,Male,Mass,2021-08-29
CUST01090,48,Female,Premium,2025-12-02
CUST01091,23,Female,Mass,2022-07-12
CUST01092,19,Male,Premium,2024-07-20
CUST01093,37,Male,Mass,2021-03-16
CUST01094,45,Male,Mass,2021-10-10
CUST01095,28,Other,Mass,2025-09-28
CUST01096,21,Male,Premium,2025-04-08
CUST01097,32,Male,Mass,2021-03-28
CUST01098,23,Male,Mass,2023-05-31
CUST01099,66,Male,Business,2025-07-15
CUST01100,47,Male,Mass,2023-07-19
CUST01101,55,Male,Mass,2024-03-18
CUST01102,68,Male,Mass,2024-03-19
CUST01103,19,Male,Mass,2025-05-20
CUST01104,32,Female,Mass,2021-06-09
CUST01105,28,Male,Mass,2022-03-22
CUST01106,25,Female,Mass,2025-12-25
CUST01107,43,Female,Mass,2021-03-23
CUST01108,68,Female,Mass,2023-10-28
CUST01109,62,Female,Mass,2021-07-01
CUST01110,61,Male,Mass,2023-05-20
CUST01111,22,Male,Mass,2023-08-24
CUST01112,23,Male,Mass,2025-03-30
CUST01113,43,Male,Premium,2022-04-23
CUST01114,21,Female,Premium,2021-07-02
CUST01115,36,Female,Mass,2024-08-30
CUST01116,37,Female,Mass,2025-04-29
CUST01117,50,Male,Mass,2021-06-23
CUST01118,37,Female,Mass,2021-01-14
CUST01119,66,Male,Business,2024-08-16
CUST01120,29,Female,Mass,2021-03-14
CUST01121,64,Male,Mass,2025-10-25
CUST01122,18,Female,Premium,2022-05-29
CUST01123,43,Male,Mass,2025-10-12
CUST01124,31,Female,Mass,2025-12-02
CUST01125,55,Female,Mass,2022-08-25
CUST01126,54,Female,Mass,2021-12-09
CUST01127,28,Male,Mass,2024-11-20
CUST01128,53,Female,Premium,2025-11-23
CUST01129,30,Female,Mass,2021-11-29
CUST01130,60,Male,Mass,2021-12-21
CUST01131,20,Male,Premium,2025-05-02
CUST01132,50,Male,Mass,2023-04-27
CUST01133,23,Male,Mass,2021-06-12
CUST01134,67,Female,Mass,2021-04-26
CUST01135,27,Female,Mass,2024-11-27
CUST01136,22,Male,Mass,2024-01-08
CUST01137,40,Female,Premium,2025-01-10
CUST01138,27,Female,Mass,2023-10-29
CUST01139,61,Male,Mass,2023-11-13
CUST01140,19,Female,Mass,2025-12-10
CUST01141,30,Female,Business,2023-03-02
CUST01142,57,Female,Mass,2022-06-27
CUST01143,19,Male,Premium,2022-02-18
CUST01144,37,Female,Mass,2022-11-13
CUST01145,18,Male,Premium,2022-10-04
CUST01146,54,Female,Premium,2024-12-03
CUST01147,26,Male,Premium,2022-10-31
CUST01148,34,Female,Mass,2021-01-22
CUST01149,26,Male,Mass,2025-07-20
CUST01150,28,Male,Mass,2024-11-27
CUST01151,32,Female,Mass,2023-08-27
CUST01152,41,Male,Premium,2025-09-01
CUST01153,55,Female,Mass,2025-08-29
CUST01154,52,Female,Mass,2024-03-26
CUST01155,47,Female,Mass,2021-11-26
CUST01156,48,Male,Mass,2023-11-12
CUST01157,66,Female,Mass,2025-02-04
CUST01158,22,Female,Mass,2024-07-11
CUST01159,61,Female,Premium,2024-08-19
CUST01160,67,Male,Mass,2023-06-21
CUST01161,31,Male,Premium,2025-12-04
CUST01162,70,Female,Mass,2022-12-25
CUST01163,28,Male,Premium,2025-01-28
CUST01164,26,Male,Mass,2024-04-02
CUST01165,51,Male,Mass,2024-03-05
CUST01166,29,Female,Mass,2021-09-09
CUST01167,52,Female,Mass,2021-07-24
CUST01168,52,Female,Mass,2024-08-18
CUST01169,18,Male,Premium,2024-06-19
CUST01170,57,Male,Mass,2023-04-12
CUST01171,39,Other,Mass,2023-03-02
CUST01172,46,Other,Mass,2023-12-21
CUST01173,25,Female,Mass,2022-04-10
CUST01174,28,Female,Mass,2024-08-18
CUST01175,58,Male,Premium,2025-02-04
CUST01176,54,Female,Mass,2022-01-29
CUST01177,31,Male,Mass,2025-06-19
CUST01178,47,Male,Mass,2023-10-18
CUST01179,52,Female,Premium,2022-10-22
CUST01180,38,Male,Mass,2023-07-01
CUST01181,54,Male,Mass,2024-07-06
CUST01182,22,Male,Mass,2025-04-15
CUST01183,36,Male,Business,2022-06-14
CUST01184,31,Female,Mass,2024-04-25
CUST01185,43,Male,Mass,2024-05-20
CUST01186,21,Male,Premium,2023-11-25
CUST01187,42,Male,Mass,2024-03-16
CUST01188,62,Male,Mass,2024-07-29
CUST01189,59,Male,Mass,2025-04-20
CUST01190,42,Female,Mass,2025-05-31
CUST01191,35,Male,Mass,2025-05-27
CUST01192,57,Female,Business,2024-06-26
CUST01193,25,Other,Premium,2021-02-26
CUST01194,56,Female,Premium,2024-08-21
CUST01195,57,Male,Mass,2022-06-06
CUST01196,31,Male,Mass,2025-10-15
CUST01197,49,Female,Mass,2021-12-27
CUST01198,68,Female,Mass,2024-06-14
CUST01199,55,Female,Mass,2021-08-22
CUST01200,50,Female,Mass,2021-08-11
CUST01201,40,Female,Mass,2025-06-28
CUST01202,32,Female,Mass,2021-11-23
CUST01203,50,Female,Business,2024-01-27
CUST01204,42,Male,Mass,2024-06-03
CUST01205,34,Female,Mass,2025-10-24
CUST01206,50,Female,Mass,2023-04-16
CUST01207,64,Male,Mass,2022-05-04
CUST01208,19,Female,Mass,2022-04-23
CUST01209,31,Female,Mass,2023-09-12
CUST01210,70,Female,Mass,2024-09-19
CUST01211,57,Female,Mass,2023-03-03
CUST01212,57,Male,Premium,2025-04-28
CUST01213,68,Female,Mass,2022-05-27
CUST01214,56,Female,Mass,2023-10-10
CUST01215,68,Female,Mass,2022-01-17
CUST01216,23,Male,Mass,2024-12-17
CUST01217,23,Male,Premium,2024-10-03
CUST01218,20,Female,Mass,2024-03-22
CUST01219,24,Male,Mass,2022-03-28
CUST01220,68,Male,Mass,2024-08-06
CUST01221,25,Female,Premium,2025-10-26
CUST01222,59,Male,Mass,2024-02-17
CUST01223,69,Male,Premium,2021-08-02
CUST01224,32,Male,Mass,2022-07-19
CUST01225,64,Male,Premium,2023-01-02
CUST01226,46,Female,Business,2022-03-15
CUST01227,50,Male,Mass,2023-01-25
CUST01228,69,Male,Mass,2025-05-08
CUST01229,47,Female,Mass,2022-09-21
CUST01230,56,Female,Mass,2023-06-22
CUST01231,44,Female,Mass,2025-01-10
CUST01232,53,Male,Mass,2023-12-02
CUST01233,46,Male,Premium,2022-01-30
CUST01234,55,Female,Mass,2021-09-04
CUST01235,50,Male,Mass,2023-06-24
CUST01236,54,Female,Mass,2024-08-07
CUST01237,44,Male,Mass,2021-09-05
CUST01238,50,Male,Premium,2025-06-25
CUST01239,21,Female,Premium,2022-08-22
CUST01240,39,Female,Business,2023-05-15
CUST01241,19,Female,Mass,2025-01-12
CUST01242,27,Male,Mass,2021-03-25
CUST01243,22,Male,Mass,2023-02-12
CUST01244,27,Female,Mass,2024-05-29
CUST01245,50,Female,Mass,2025-08-17
CUST01246,55,Male,Mass,2021-02-20
CUST01247,30,Male,Premium,2022-07-04
CUST01248,48,Male,Mass,2023-02-10
CUST01249,64,Other,Mass,2023-09-08
